category,state,total_revenue,total_orders,total_items,avg_price,avg_freight,freight_pct,delivery_success_rate,late_delivery_rate,avg_delivery_days,positive_sentiment_pct,negative_sentiment_pct,neutral_sentiment_pct,total_reviews,returning_customer_pct
books_technical,PA,213.13,2,2,74.44,32.12,51.4,100.0,0.0,18.0,100.0,0.0,0.0,2,0.0
books_technical,PE,409.56,4,4,78.35,24.04,34.4,100.0,0.0,11.0,100.0,0.0,0.0,4,0.0
books_technical,PI,149.49,2,2,60.0,14.74,32.0,100.0,50.0,31.5,50.0,50.0,0.0,2,0.0
books_technical,PR,2042.7,15,15,117.63,18.55,32.1,100.0,6.7,11.7,80.0,13.3,6.7,15,0.0
books_technical,RJ,2152.29,29,29,55.92,18.3,44.9,100.0,10.3,11.1,75.0,14.3,10.7,28,0.0
books_technical,RN,100.77,1,1,65.0,35.77,55.0,100.0,0.0,23.0,100.0,0.0,0.0,1,0.0
books_technical,RS,1139.52,12,12,76.13,18.83,34.4,100.0,0.0,12.6,91.7,8.3,0.0,12,0.0
books_technical,SC,1470.03,9,10,97.52,18.46,35.0,90.0,0.0,13.9,70.0,30.0,0.0,10,0.0
books_technical,SP,9210.23,110,115,65.77,11.41,25.6,98.3,6.1,6.2,89.5,7.9,2.6,114,2.6
books_technical,TO,257.85,2,2,102.3,26.62,32.2,100.0,50.0,19.5,50.0,0.0,50.0,2,0.0
cds_dvds_musicals,MA,117.58,1,1,65.0,52.58,77.9,100.0,0.0,19.0,100.0,0.0,0.0,1,0.0
cds_dvds_musicals,RJ,122.22,2,2,45.0,16.11,35.8,100.0,0.0,10.0,50.0,0.0,50.0,2,0.0
cds_dvds_musicals,RS,549.99,3,5,45.0,16.11,35.8,100.0,0.0,9.6,100.0,0.0,0.0,5,0.0
cds_dvds_musicals,SP,409.64,6,6,58.33,9.94,17.6,100.0,0.0,9.7,100.0,0.0,0.0,6,0.0
christmas_supplies,AC,130.85,1,1,69.9,60.95,77.9,100.0,0.0,36.0,100.0,0.0,0.0,1,0.0
christmas_supplies,BA,1186.65,8,10,70.32,30.4,52.9,100.0,0.0,15.0,90.0,0.0,10.0,10,0.0
christmas_supplies,CE,238.9,2,2,79.9,39.55,49.5,100.0,50.0,52.0,50.0,50.0,0.0,2,0.0
christmas_supplies,DF,809.32,5,8,38.9,22.64,59.8,100.0,0.0,12.8,87.5,0.0,12.5,8,0.0
christmas_supplies,ES,161.38,2,2,63.11,17.58,47.5,100.0,0.0,15.5,100.0,0.0,0.0,1,50.0
